at_bats,hits,walks,strikeouts,game_id,team
35,11,8,9,360507106,DET
36,11,2,9,360507124,PIT
33,9,4,2,360507124,STL
29,6,6,8,360507116,WSH
32,11,7,6,360507116,CHC
47,12,3,4,360507126,COL
42,7,5,8,360507126,SF
37,12,1,6,360507105,KC
31,6,2,7,360507105,CLE
34,9,1,7,360507301,OAK
31,8,4,6,360507301,BAL
31,4,2,12,360507104,MIN
35,13,6,6,360507104,CHW
35,10,6,9,360507115,ARI
28,4,3,2,360507115,ATL
46,15,2,8,360507117,MIL
40,11,1,10,360507117,CIN
40,11,1,13,360507118,SEA
38,8,2,14,360507118,HOU
30,5,3,9,360507128,PHI
35,10,1,7,360507128,MIA
35,9,7,11,360507125,NYM
34,8,1,9,360507125,SD
36,8,2,8,360507103,TB
30,7,2,6,360507103,LAA
35,8,4,12,360508114,LAD
33,5,1,9,360508114,TOR
33,9,1,6,360508105,KC
33,8,4,8,360508105,CLE
38,12,4,11,360508106,TEX
34,6,5,8,360508106,DET
33,7,5,10,360508117,MIL
31,6,3,8,360508117,CIN
37,10,2,2,360508128,PHI
36,10,2,8,360508128,MIA
38,12,4,11,400836427,TEX
34,6,5,8,400836427,DET
33,7,4,9,360508101,OAK
35,12,5,8,360508101,BAL
42,9,1,16,360508115,ARI
41,11,5,8,360508115,ATL
33,7,3,9,360508104,MIN
30,6,2,9,360508104,CHW
32,5,1,6,360508118,SEA
33,9,3,11,360508118,HOU
41,14,4,8,360508124,PIT
36,10,5,10,360508124,STL
50,11,10,9,360508116,WSH
48,14,3,10,360508116,CHC
32,7,4,15,360508103,TB
28,5,3,5,360508103,LAA
34,9,1,9,360508126,COL
30,6,4,9,360508126,SF
37,11,4,4,360508125,NYM
34,8,2,13,360508125,SD
32,7,1,10,360508110,BOS
28,3,1,7,360508110,NYY
33,7,4,14,360509120,DET
30,7,4,4,360509120,WSH
36,10,2,8,360509110,KC
32,9,1,5,360509110,NYY
38,11,3,6,360509102,OAK
39,15,5,9,360509102,BOS
30,5,4,5,360509117,PIT
29,9,2,4,360509117,CIN
29,5,8,15,360509128,MIL
33,12,5,6,360509128,MIA
49,15,4,8,360509113,CHW
44,9,5,10,360509113,TEX
30,3,2,7,360509118,CLE
31,8,5,9,360509118,HOU
36,12,5,5,360509127,ARI
38,13,3,8,360509127,COL
24,4,2,4,360509112,TB
29,9,6,8,360509112,SEA
33,8,5,10,360509119,NYM
33,6,2,8,360509119,LAD
34,7,6,10,360509126,TOR
31,4,5,7,360509126,SF
35,9,1,8,360510110,KC
35,13,4,6,360510110,NYY
36,9,4,9,360510120,DET
36,11,5,10,360510120,WSH
41,15,1,8,360510102,OAK
39,16,4,4,360510102,BOS
35,9,2,3,360510115,PHI
32,6,2,4,360510115,ATL
38,12,8,8,360510128,MIL
34,8,3,4,360510128,MIA
38,13,7,3,360510113,CHW
38,17,4,9,360510113,TEX
36,8,3,10,360510116,SD
33,12,5,5,360510116,CHC
38,14,2,9,360510109,BAL
32,6,2,12,360510109,MIN
31,8,2,9,360510118,CLE
29,4,4,9,360510118,HOU
37,14,3,6,360510127,ARI
31,4,1,6,360510127,COL
41,14,4,4,360510103,STL
34,7,1,7,360510103,LAA
33,6,3,12,360510112,TB
33,11,0,6,360510112,SEA
31,5,2,13,360510119,NYM
34,10,1,4,360510119,LAD
34,9,0,9,360510126,TOR
30,6,4,6,360510126,SF
35,10,6,10,360511216,SD
35,9,6,5,360511216,CHC
41,16,2,9,360511109,BAL
34,8,2,3,360511109,MIN
38,11,1,13,360511113,CHW
31,10,5,3,360511113,TEX
60,14,1,11,360511118,CLE
54,10,12,18,360511118,HOU
39,13,0,11,360511127,ARI
38,14,3,11,360511127,COL
43,10,6,16,360511112,TB
36,8,7,11,360511112,SEA
47,11,7,8,360511126,TOR
48,12,7,9,360511126,SF
33,9,6,7,360511110,KC
34,7,3,4,360511110,NYY
33,6,0,20,360511120,DET
29,9,4,4,360511120,WSH
34,8,3,8,360511102,OAK
41,17,4,7,360511102,BOS
30,4,0,5,360511115,PHI
32,10,2,5,360511115,ATL
31,6,2,6,360511117,PIT
30,6,1,8,360511117,CIN
33,8,3,14,360511128,MIL
27,5,1,6,360511128,MIA
29,3,0,8,360511316,SD
31,4,5,14,360511316,CHC
31,9,1,4,360511103,STL
31,4,3,8,360511103,LAA
35,8,4,11,360511119,NYM
33,7,1,7,360511119,LAD
39,13,5,4,360512101,DET
36,12,3,5,360512101,BAL
35,9,2,5,360512110,KC
31,7,5,8,360512110,NYY
34,7,1,12,360512102,HOU
37,14,3,7,360512102,BOS
36,10,3,11,360512115,PHI
35,8,2,7,360512115,ATL
31,7,1,7,360512108,SD
31,8,2,11,360512108,MIL
33,8,3,8,360512129,SF
36,10,4,12,360512129,ARI
45,18,6,9,360512103,STL
40,15,4,7,360512103,LAA
29,3,1,13,360512119,NYM
32,8,0,6,360512119,LAD
36,11,4,8,360513116,PIT
34,11,4,9,360513116,CHC
31,6,2,8,360513101,DET
26,4,2,8,360513101,BAL
36,9,7,7,360513110,CHW
33,6,0,6,360513110,NYY
35,8,2,11,360513120,MIA
31,9,6,9,360513120,WSH
29,4,1,11,360513122,CIN
26,7,5,7,360513122,PHI
39,13,4,11,360513102,HOU
36,11,4,10,360513102,BOS
36,8,5,8,360513105,MIN
31,8,4,5,360513105,CLE
37,11,3,7,360513130,OAK
32,5,7,12,360513130,TB
35,9,4,4,360513113,TOR
29,3,1,6,360513113,TEX
29,3,2,8,360513108,SD
26,7,6,7,360513108,MIL
33,7,0,6,360513107,ATL
30,7,5,6,360513107,KC
33,6,1,12,360513127,NYM
35,12,1,7,360513127,COL
30,8,4,3,360513129,SF
33,8,0,5,360513129,ARI
38,13,4,7,360513112,LAA
36,10,7,9,360513112,SEA
35,9,4,5,360513119,STL
38,11,3,7,360513119,LAD
39,11,6,9,360514102,HOU
43,14,5,5,360514102,BOS
32,5,1,10,360514110,CHW
28,5,2,6,360514110,NYY
34,8,5,12,360514220,MIA
32,9,7,2,360514220,WSH
29,3,2,12,360514116,PIT
35,11,5,7,360514116,CHC
36,11,4,7,360514105,MIN
32,7,3,9,360514105,CLE
28,2,0,5,360514130,OAK
31,8,6,2,360514130,TB
31,5,3,9,360514101,DET
35,11,3,5,360514101,BAL
32,7,3,11,360514122,CIN
29,10,3,6,360514122,PHI
38,11,4,9,360514320,MIA
30,5,6,2,360514320,WSH
46,13,5,7,360514108,SD
43,10,12,17,360514108,MIL
46,13,5,7,400836506,SD
43,10,12,17,400836506,MIL
33,11,4,9,360514107,ATL
33,8,0,6,360514107,KC
39,10,1,9,360514113,TOR
38,9,4,7,360514113,TEX
38,13,1,7,360514127,NYM
34,12,3,4,360514127,COL
37,12,3,6,360514129,SF
35,8,2,8,360514129,ARI
37,13,4,4,360514112,LAA
38,11,1,8,360514112,SEA
32,5,1,8,360514119,STL
28,6,3,8,360514119,LAD
37,12,3,12,360515110,CHW
34,10,6,3,360515110,NYY
34,7,2,13,360515105,MIN
36,9,1,9,360515105,CLE
38,12,2,8,360515130,OAK
34,6,2,9,360515130,TB
39,13,4,8,360515101,DET
34,7,5,12,360515101,BAL
37,8,5,10,360515102,HOU
39,14,3,4,360515102,BOS
33,9,2,5,360515120,MIA
34,7,4,15,360515120,WSH
39,14,7,6,360515122,CIN
39,12,7,10,360515122,PHI
33,7,0,7,360515108,SD
35,11,1,12,360515108,MIL
48,10,4,17,360515107,ATL
47,12,0,11,360515107,KC
32,5,6,12,360515116,PIT
30,4,1,7,360515116,CHC
37,12,4,6,360515113,TOR
29,9,5,6,360515113,TEX
34,9,2,12,360515112,LAA
27,2,1,7,360515112,SEA
32,8,4,5,360515127,NYM
30,6,3,5,360515127,COL
30,4,5,8,360515129,SF
29,8,4,6,360515129,ARI
32,7,3,8,360515119,STL
30,6,3,5,360515119,LAD
36,12,2,5,360516105,CIN
39,19,6,5,360516105,CLE
33,10,7,8,360516122,MIA
36,10,2,9,360516122,PHI
35,9,2,8,360516123,ATL
38,14,2,7,360516123,PIT
41,17,3,8,360516114,TB
33,8,4,7,360516114,TOR
39,11,0,12,360516106,MIN
35,14,4,5,360516106,DET
34,8,1,10,360516129,NYY
39,15,5,8,360516129,ARI
30,4,2,6,360516111,TEX
25,4,2,2,360516111,OAK
36,12,4,7,360516119,LAA
35,9,5,8,360516119,LAD
31,5,2,9,360517105,CIN
41,17,9,7,360517105,CLE
38,12,5,6,360517101,SEA
30,2,3,3,360517101,BAL
34,8,3,17,360517122,MIA
30,6,0,9,360517122,PHI
40,15,3,8,360517123,ATL
42,21,3,10,360517123,PIT
45,17,3,4,360517114,TB
30,5,4,10,360517114,TOR
33,7,3,7,360517106,MIN
33,10,0,2,360517106,DET
30,5,0,13,360517121,WSH
26,4,3,11,360517121,NYM
45,11,4,11,360517104,HOU
43,11,3,12,360517104,CHW
30,3,1,7,360517108,CHC
29,5,2,9,360517108,MIL
33,8,2,7,360517107,BOS
35,11,4,5,360517107,KC
33,7,4,9,360517124,COL
33,6,3,7,360517124,STL
33,6,1,10,360517129,NYY
34,10,1,13,360517129,ARI
39,15,1,6,360517111,TEX
38,12,3,8,360517111,OAK
31,4,0,13,360517119,LAA
34,13,2,2,360517119,LAD
35,10,3,4,360517125,SF
33,5,0,11,360517125,SD
30,6,1,6,360518122,MIA
30,8,5,6,360518122,PHI
33,7,3,11,360518106,MIN
34,13,1,9,360518106,DET
35,9,1,13,360518207,BOS
27,5,1,6,360518207,KC
31,4,1,8,360518111,TEX
33,12,4,5,360518111,OAK
32,8,11,11,360518121,WSH
33,6,1,8,360518121,NYM
33,7,4,10,360518101,SEA
31,8,3,4,360518101,BAL
33,10,3,4,360518123,ATL
31,6,0,4,360518123,PIT
37,10,1,7,360518114,TB
31,4,4,8,360518114,TOR
46,10,4,14,360518117,CLE
46,10,3,14,360518117,CIN
36,13,5,7,360518104,HOU
35,10,2,8,360518104,CHW
44,10,8,9,360518108,CHC
42,6,8,14,360518108,MIL
32,6,2,9,360518124,COL
30,7,4,6,360518124,STL
35,10,6,8,360518307,BOS
31,6,1,6,360518307,KC
36,11,4,10,360518129,NYY
29,2,2,11,360518129,ARI
34,8,3,4,360518103,LAD
33,12,5,8,360518103,LAA
32,4,2,7,360518125,SF
31,4,2,8,360518125,SD
34,9,3,5,360519101,SEA
32,6,2,10,360519101,BAL
32,6,6,15,360519108,CHC
32,8,4,10,360519108,MIL
33,7,2,8,360519123,ATL
35,11,2,6,360519123,PIT
36,10,5,6,360519117,CLE
32,5,1,8,360519117,CIN
39,11,4,5,360519121,WSH
33,6,3,14,360519121,NYM
36,9,2,10,360519124,COL
34,12,4,8,360519124,STL
31,4,0,9,360519104,HOU
28,5,1,9,360519104,CHW
41,9,3,9,360519109,TOR
35,4,1,12,360519109,MIN
35,9,2,9,360519125,SF
31,4,0,10,360519125,SD
33,6,4,6,360519103,LAD
33,11,3,6,360519103,LAA
35,10,4,7,360519111,NYY
31,6,0,8,360519111,OAK
36,8,4,6,360520122,ATL
33,6,3,9,360520122,PHI
35,12,2,1,360520123,COL
32,8,0,5,360520123,PIT
33,8,5,5,360520102,CLE
31,6,3,9,360520102,BOS
33,8,5,8,360520106,TB
38,11,2,6,360520106,DET
33,10,6,8,360520117,SEA
33,8,3,9,360520117,CIN
29,3,0,10,360520121,MIL
30,7,3,11,360520121,NYM
34,8,4,4,360520128,WSH
33,9,2,8,360520128,MIA
37,12,0,7,360520104,KC
32,6,3,10,360520104,CHW
40,14,1,5,360520109,TOR
36,10,0,8,360520109,MIN
31,5,3,13,360520118,TEX
32,6,0,9,360520118,HOU
38,15,5,5,360520124,ARI
38,11,8,9,360520124,STL
40,13,6,7,360520111,NYY
34,6,1,9,360520111,OAK
40,14,4,7,360520103,BAL
34,7,4,4,360520103,LAA
37,11,2,4,360520126,CHC
33,6,2,10,360520126,SF
36,11,5,9,360520125,LAD
29,7,8,6,360520125,SD
32,8,2,8,360521104,KC
32,7,3,7,360521104,CHW
31,6,4,7,360521109,TOR
27,4,3,6,360521109,MIN
31,6,5,4,360521122,ATL
29,2,1,8,360521122,PHI
30,2,4,11,360521102,CLE
37,13,6,1,360521102,BOS
34,8,3,7,360521111,NYY
32,6,2,4,360521111,OAK
34,6,3,7,360521123,COL
34,9,4,5,360521123,PIT
35,8,1,7,360521124,ARI
35,10,6,8,360521124,STL
33,6,3,15,360521106,TB
31,8,3,8,360521106,DET
33,6,6,4,360521117,SEA
30,4,3,7,360521117,CIN
32,7,5,13,360521121,MIL
31,9,6,7,360521121,NYM
32,6,0,9,360521118,TEX
28,3,2,9,360521118,HOU
36,10,4,8,360521126,CHC
31,9,5,4,360521126,SF
32,8,3,13,360521128,WSH
33,10,4,9,360521128,MIA
33,5,1,13,360521103,BAL
35,9,4,7,360521103,LAA
36,4,3,13,360521125,LAD
35,5,5,19,360521125,SD
36,10,1,6,360522106,TB
37,13,3,9,360522106,DET
36,12,4,4,360522117,SEA
32,8,1,9,360522117,CIN
33,8,0,12,360522121,MIL
30,6,3,11,360522121,NYM
32,10,9,3,360522128,WSH
32,6,0,9,360522128,MIA
33,6,2,9,360522102,CLE
36,12,5,11,360522102,BOS
31,6,1,4,360522122,ATL
35,13,1,3,360522122,PHI
33,8,2,8,360522104,KC
29,7,4,6,360522104,CHW
36,9,1,5,360522109,TOR
29,3,2,5,360522109,MIN
37,13,1,8,360522118,TEX
33,5,3,13,360522118,HOU
37,13,2,1,360522124,ARI
32,6,2,8,360522124,STL
31,5,1,8,360522103,BAL
37,13,3,3,360522103,LAA
35,10,0,6,360522111,NYY
35,6,1,10,360522111,OAK
65,16,8,9,360522125,LAD
59,9,5,12,360522125,SD
30,3,2,8,360522126,CHC
28,4,4,5,360522126,SF
33,7,1,7,360523123,COL
30,7,3,7,360523123,PIT
33,7,4,7,360523204,CLE
34,10,8,7,360523204,CHW
36,12,1,9,360523106,PHI
34,12,2,5,360523106,DET
37,12,5,7,360523128,TB
35,14,3,5,360523128,MIA
33,9,1,7,360523113,LAA
33,7,3,7,360523113,TEX
41,17,2,10,360523109,KC
36,12,3,5,360523109,MIN
36,11,0,10,360523120,NYM
32,6,2,4,360523120,WSH
35,9,4,6,360523124,CHC
29,5,1,11,360523124,STL
33,7,3,5,360523304,CLE
33,6,1,11,360523304,CHW
31,5,2,7,360523112,OAK
30,8,0,6,360523112,SEA
27,2,1,7,360523119,CIN
26,5,4,2,360523119,LAD
29,2,0,6,360523126,SD
29,5,5,5,360523126,SF
32,9,7,10,360524128,TB
36,8,3,10,360524128,MIA
41,15,6,10,360524124,CHC
32,7,3,5,360524124,STL
28,2,4,7,360524110,TOR
31,8,4,8,360524110,NYY
32,5,3,15,360524120,NYM
33,11,2,4,360524120,WSH
31,6,6,3,360524123,ARI
38,17,5,5,360524123,PIT
31,6,1,11,360524102,COL
35,12,5,3,360524102,BOS
30,5,2,11,360524106,PHI
29,7,1,8,360524106,DET
31,4,2,15,360524115,MIL
29,5,4,9,360524115,ATL
32,7,3,8,360524113,LAA
29,7,2,7,360524113,TEX
35,10,5,8,360524104,CLE
32,6,1,7,360524104,CHW
39,13,2,9,360524109,KC
33,7,5,10,360524109,MIN
47,8,5,19,360524118,BAL
43,8,5,11,360524118,HOU
32,9,3,7,360524126,SD
31,9,6,2,360524126,SF
35,9,3,8,360524112,OAK
34,11,3,6,360524112,SEA
30,3,1,9,360524119,CIN
35,11,6,7,360524119,LAD
31,5,2,7,360525120,NYM
32,6,1,8,360525120,WSH
38,12,2,10,360525106,PHI
37,9,2,9,360525106,DET
36,11,2,8,360525109,KC
34,12,2,9,360525109,MIN
36,10,6,12,360525124,CHC
41,13,2,7,360525124,STL
38,14,1,2,360525113,LAA
40,18,5,6,360525113,TEX
34,8,1,10,360525104,CLE
36,9,1,11,360525104,CHW
35,9,3,8,360525126,SD
39,10,2,9,360525126,SF
38,11,4,8,360525110,TOR
33,6,4,5,360525110,NYY
34,9,1,2,360525123,ARI
36,11,1,8,360525123,PIT
36,10,2,10,360525102,COL
37,13,4,6,360525102,BOS
45,11,9,15,360525115,MIL
46,9,5,12,360525115,ATL
41,13,2,12,360525130,MIA
31,9,4,11,360525130,TB
38,11,4,18,360525118,BAL
32,8,0,7,360525118,HOU
23,8,0,3,360525112,OAK
25,11,0,2,360525112,SEA
30,4,2,14,360525119,CIN
27,3,1,13,360525119,LAD
38,13,5,7,360526123,ARI
37,12,5,9,360526123,PIT
41,15,1,6,360526130,MIA
34,7,2,16,360526130,TB
34,6,1,11,360526110,TOR
30,4,3,8,360526110,NYY
31,6,1,5,360526120,STL
30,7,1,6,360526120,WSH
38,12,0,6,360526102,COL
32,6,4,7,360526102,BOS
35,10,4,12,360526115,MIL
34,8,4,8,360526115,ATL
33,5,6,15,360526118,BAL
31,6,2,13,360526118,HOU
35,10,2,10,360527116,PHI
33,10,2,9,360527116,CHC
30,4,4,8,360527120,STL
34,8,1,7,360527120,WSH
33,7,2,6,360527114,BOS
34,11,4,13,360527114,TOR
38,13,2,6,360527105,BAL
33,10,4,8,360527105,CLE
31,8,4,11,360527121,LAD
33,9,4,12,360527121,NYM
31,4,3,8,360527130,NYY
32,4,0,9,360527130,TB
33,8,2,4,360527115,MIA
36,14,3,6,360527115,ATL
41,14,2,9,360527113,PIT
37,10,1,4,360527113,TEX
32,6,0,8,360527108,CIN
35,14,6,6,360527108,MIL
35,8,1,11,360527107,CHW
34,13,1,7,360527107,KC
34,7,0,4,360527127,SF
33,11,2,3,360527127,COL
43,18,5,11,360527129,SD
34,6,1,9,360527129,ARI
34,8,1,13,360527103,HOU
33,9,4,5,360527103,LAA
36,11,3,5,360527111,DET
32,5,1,5,360527111,OAK
36,10,3,11,360527112,MIN
32,5,0,11,360527112,SEA
41,15,1,10,360528114,BOS
39,13,2,8,360528114,TOR
39,11,0,6,360528107,CHW
38,12,6,7,360528107,KC
31,5,0,7,360528116,PHI
30,8,1,9,360528116,CHC
31,6,4,7,360528111,DET
39,17,1,7,360528111,OAK
35,10,3,10,360528105,BAL
39,13,5,5,360528105,CLE
37,11,1,8,360528108,CIN
32,7,6,9,360528108,MIL
34,7,4,8,360528115,MIA
30,6,4,7,360528115,ATL
40,16,1,5,360528127,SF
35,9,5,10,360528127,COL
37,12,4,10,360528130,NYY
35,13,2,6,360528130,TB
35,7,1,11,360528113,PIT
33,9,1,6,360528113,TEX
37,12,5,12,360528120,STL
33,7,0,7,360528120,WSH
39,14,3,10,360528121,LAD
29,3,4,10,360528121,NYM
32,9,3,7,360528103,HOU
30,3,0,6,360528103,LAA
36,11,5,10,360528112,MIN
36,14,4,6,360528112,SEA
34,10,1,4,360528129,SD
33,10,7,8,360528129,ARI
40,9,8,5,360529114,BOS
42,10,4,8,360529114,TOR
34,8,4,12,360529105,BAL
34,8,5,9,360529105,CLE
28,1,1,6,360529130,NYY
34,6,2,14,360529130,TB
35,9,3,7,360529120,STL
35,12,3,8,360529120,WSH
32,9,2,6,360529108,CIN
27,8,5,5,360529108,MIL
33,9,1,8,360529107,CHW
32,11,5,7,360529107,KC
31,6,4,7,360529116,PHI
32,10,6,10,360529116,CHC
36,8,1,6,360529113,PIT
29,7,4,7,360529113,TEX
47,14,7,10,360529103,HOU
47,12,9,11,360529103,LAA
31,5,3,12,360529111,DET
32,9,3,6,360529111,OAK
33,7,2,8,360529112,MIN
32,7,1,9,360529112,SEA
39,17,3,6,360529127,SF
34,8,3,7,360529127,COL
32,5,1,11,360529129,SD
33,9,5,14,360529129,ARI
37,10,4,6,360529115,MIA
28,3,5,6,360529115,ATL
37,9,4,5,360529121,LAD
32,5,0,12,360529121,NYM
27,2,1,10,360530121,CHW
29,7,2,7,360530121,NYM
33,6,2,7,360530115,SF
30,6,2,8,360530115,ATL
37,11,5,6,360530101,BOS
29,4,5,7,360530101,BAL
39,12,0,11,360530108,STL
30,5,2,11,360530108,MIL
31,8,3,10,360530111,MIN
26,7,3,7,360530111,OAK
35,9,2,10,360530112,SD
33,10,3,6,360530112,SEA
42,17,3,7,360530127,CIN
37,11,7,8,360530127,COL
36,13,3,3,360530129,HOU
32,5,1,8,360530129,ARI
28,1,1,11,360530116,LAD
30,8,3,9,360530116,CHC
38,11,1,3,360530105,TEX
34,11,3,3,360530105,CLE
31,5,3,9,360530122,WSH
31,6,2,8,360530122,PHI
30,5,3,8,360530114,NYY
30,8,1,6,360530114,TOR
39,14,1,8,360530128,PIT
28,3,0,1,360530128,MIA
32,5,5,10,360530107,TB
32,10,2,3,360530107,KC
30,4,1,10,360530103,DET
30,6,1,7,360530103,LAA
33,7,0,6,360531112,SD
37,14,10,4,360531112,SEA
35,12,6,6,360531129,HOU
35,9,5,12,360531129,ARI
37,11,0,7,360531105,TEX
33,8,3,5,360531105,CLE
37,10,2,10,360531101,BOS
34,7,0,9,360531101,BAL
35,8,2,10,360531122,WSH
29,4,2,8,360531122,PHI
33,6,2,7,360531114,NYY
27,7,2,6,360531114,TOR
28,5,3,4,360531115,SF
27,1,1,4,360531115,ATL
37,8,5,7,360531121,CHW
34,8,3,9,360531121,NYM
28,5,2,9,360531128,PIT
34,10,2,5,360531128,MIA
37,14,6,8,360531108,STL
32,7,2,6,360531108,MIL
40,13,5,14,360531107,TB
39,18,3,5,360531107,KC
34,8,5,9,360531116,LAD
27,1,1,11,360531116,CHC
31,7,4,5,360531127,CIN
39,19,5,5,360531127,COL
34,8,3,10,360531103,DET
34,17,4,4,360531103,LAA
38,12,1,8,360531111,MIN
36,12,4,12,360531111,OAK
42,7,5,14,360601121,CHW
40,7,13,12,360601121,NYM
30,4,0,10,360601108,STL
30,6,3,4,360601108,MIL
31,6,5,10,360601111,MIN
32,11,2,8,360601111,OAK
39,8,4,9,360601105,TEX
40,10,5,7,360601105,CLE
40,15,5,6,360601101,BOS
37,14,9,4,360601101,BAL
37,11,3,10,360601103,DET
29,2,3,10,360601103,LAA
37,12,1,8,360601122,WSH
33,6,3,12,360601122,PHI
34,7,2,8,360601114,NYY
34,12,3,3,360601114,TOR
39,8,5,8,360601115,SF
35,7,3,10,360601115,ATL
29,4,6,14,360601128,PIT
32,7,3,10,360601128,MIA
31,4,0,10,360601116,LAD
26,3,2,11,360601116,CHC
37,8,2,15,360601118,ARI
40,9,3,12,360601118,HOU
35,9,2,9,360601107,TB
33,11,2,7,360601107,KC
36,10,4,11,360601127,CIN
32,7,2,3,360601127,COL
40,14,4,7,360601125,SEA
43,19,1,13,360601125,SD
34,8,5,5,360602115,SF
32,4,3,12,360602115,ATL
31,7,2,9,360602118,ARI
32,5,0,14,360602118,HOU
25,3,2,6,360602116,LAD
33,10,3,11,360602116,CHC
38,12,2,6,360602101,BOS
35,11,2,4,360602101,BAL
37,12,3,8,360602122,MIL
32,5,0,11,360602122,PHI
36,12,2,5,360602105,KC
35,11,3,5,360602105,CLE
39,4,5,12,360602128,PIT
41,7,5,9,360602128,MIA
34,8,1,6,360602106,NYY
35,11,4,13,360602106,DET
35,9,1,6,360602109,TB
36,15,3,5,360602109,MIN
39,14,4,7,360602127,CIN
31,5,3,7,360602127,COL
43,16,2,8,360602125,SEA
47,20,3,10,360602125,SD
31,6,2,12,360603116,ARI
30,7,6,13,360603116,CHC
34,10,2,5,360603101,NYY
34,11,1,8,360603101,BAL
30,5,5,9,360603122,MIL
29,7,4,6,360603122,PHI
38,15,10,5,360603123,LAA
34,8,1,9,360603123,PIT
32,7,5,8,360603102,TOR
32,5,6,7,360603102,BOS
28,3,5,9,360603105,KC
30,8,4,5,360603105,CLE
33,7,4,6,360603106,CHW
35,14,7,6,360603106,DET
31,7,3,9,360603117,WSH
35,12,0,9,360603117,CIN
35,10,1,11,360603128,NYM
33,7,1,12,360603128,MIA
33,9,1,5,360603113,SEA
34,13,5,4,360603113,TEX
33,7,0,9,360603109,TB
33,8,5,10,360603109,MIN
35,9,2,10,360603118,OAK
40,16,5,10,360603118,HOU
34,8,4,9,360603124,SF
30,5,5,4,360603124,STL
33,7,2,7,360603119,ATL
29,5,3,11,360603119,LAD
29,2,2,9,360603125,COL
29,4,3,4,360603125,SD
31,4,3,7,360604116,ARI
32,7,3,6,360604116,CHC
35,10,5,7,360604122,MIL
33,7,2,4,360604122,PHI
29,4,6,6,360604102,TOR
32,11,5,5,360604102,BOS
35,11,1,2,360604123,LAA
31,10,8,4,360604123,PIT
34,9,3,7,360604106,CHW
33,11,3,2,360604106,DET
35,11,4,6,360604109,TB
36,11,2,10,360604109,MIN
28,3,3,3,360604117,WSH
30,7,3,15,360604117,CIN
46,12,4,11,360604118,OAK
40,10,5,13,360604118,HOU
39,15,6,7,360604128,NYM
36,9,4,4,360604128,MIA
41,16,0,5,360604101,NYY
35,8,3,9,360604101,BAL
33,7,1,6,360604105,KC
34,12,2,7,360604105,CLE
32,6,2,6,360604124,SF
35,12,0,3,360604124,STL
37,11,2,2,360604113,SEA
36,14,7,5,360604113,TEX
29,5,2,8,360604119,ATL
29,6,7,3,360604119,LAD
35,9,5,9,360604125,COL
34,12,1,5,360604125,SD
29,3,2,11,360605105,KC
31,9,2,7,360605105,CLE
32,5,1,10,360605106,CHW
34,12,4,8,360605106,DET
41,14,1,7,360605117,WSH
36,12,5,13,360605117,CIN
31,4,0,15,360605128,NYM
28,5,0,4,360605128,MIA
36,10,2,8,360605101,NYY
29,6,7,12,360605101,BAL
30,4,4,5,360605102,TOR
33,6,3,7,360605102,BOS
36,11,3,13,360605122,MIL
35,13,2,2,360605122,PHI
35,9,1,7,360605123,LAA
33,9,7,8,360605123,PIT
33,10,5,10,360605109,TB
35,9,6,12,360605109,MIN
35,8,4,10,360605118,OAK
35,9,6,7,360605118,HOU
34,10,5,18,360605116,ARI
31,5,2,6,360605116,CHC
30,3,2,10,360605113,SEA
29,5,1,7,360605113,TEX
37,12,2,7,360605119,ATL
38,14,6,9,360605119,LAD
33,6,3,10,360605124,SF
32,10,2,6,360605124,STL
37,10,3,9,360605125,COL
32,6,1,12,360605125,SD
40,13,0,8,360606122,CHC
34,9,0,10,360606122,PHI
31,5,2,7,360606101,KC
29,7,2,11,360606101,BAL
30,6,2,7,360606110,LAA
31,9,0,6,360606110,NYY
29,3,4,6,360606106,TOR
39,15,4,7,360606106,DET
37,9,3,8,360606113,HOU
38,12,1,7,360606113,TEX
35,10,7,13,360606129,TB
34,7,5,15,360606129,ARI
32,5,1,14,360606112,CLE
32,5,1,13,360606112,SEA
33,9,3,10,360606119,COL
26,1,4,6,360606119,LAD
36,9,2,11,360606125,ATL
35,11,1,5,360606125,SD
32,5,3,3,360607223,NYM
33,10,4,11,360607223,PIT
37,10,4,8,360607101,KC
35,11,2,6,360607101,BAL
32,5,2,7,360607110,LAA
31,10,2,4,360607110,NYY
31,6,2,9,360607122,CHC
30,6,4,8,360607122,PHI
34,5,9,11,360607106,TOR
32,6,3,13,360607106,DET
34,10,2,5,360607117,STL
34,12,2,8,360607117,CIN
29,4,2,14,360607323,NYM
34,10,1,10,360607323,PIT
30,6,6,9,360607113,HOU
33,10,1,10,360607113,TEX
37,12,6,8,360607104,WSH
32,7,8,7,360607104,CHW
32,5,3,8,360607108,OAK
30,6,2,8,360607108,MIL
43,10,1,12,360607109,MIA
38,7,3,10,360607109,MIN
29,3,2,2,360607129,TB
29,8,2,5,360607129,ARI
31,6,2,5,360607112,CLE
32,11,5,8,360607112,SEA
35,9,4,15,360607119,COL
27,5,5,5,360607119,LAD
31,7,2,5,360607125,ATL
32,9,4,6,360607125,SD
38,9,4,5,360607126,BOS
36,7,1,10,360607126,SF
37,13,2,7,360608122,CHC
29,3,1,11,360608122,PHI
34,9,3,5,360608106,TOR
33,9,3,5,360608106,DET
40,14,3,10,360608125,ATL
30,5,2,9,360608125,SD
36,10,5,7,360608129,TB
35,10,5,11,360608129,ARI
35,9,1,12,360608101,KC
