Game,away,home,Date,away-score,home-score,Location
360424125,STL,SD,2016-04-24T20:40Z,8.0,5.0,"San Diego, California
							
								92101"
360424118,BOS,HOU,2016-04-25T00:00Z,7.0,5.0,"Houston, Texas
							
								77002"
360425114,CHW,TOR,2016-04-25T23:07Z,7.0,5.0,"Toronto, Ontario"
360425106,OAK,DET,2016-04-25T23:10Z,3.0,7.0,"Detroit, Michigan
							
								48201"
360425115,BOS,ATL,2016-04-25T23:10Z,1.0,0.0,"Atlanta, Georgia
							
								39901"
360425121,CIN,NYM,2016-04-25T23:10Z,3.0,5.0,"Queens, New York
							
								11368"
360425130,BAL,TB,2016-04-25T23:10Z,0.0,2.0,"St. Petersburg, Florida
							
								33705"
360425113,NYY,TEX,2016-04-26T00:00Z,3.0,1.0,"Arlington, Texas
							
								76096"
360425109,CLE,MIN,2016-04-26T00:10Z,3.0,4.0,"Minneapolis, Minnesota
							
								55403"
360425127,PIT,COL,2016-04-26T00:40Z,6.0,1.0,"Denver, Colorado
							
								80205"
360425129,STL,ARI,2016-04-26T01:40Z,7.0,12.0,"Phoenix, Arizona
							
								85004"
360425103,KC,LAA,2016-04-26T02:05Z,1.0,6.0,"Anaheim, California
							
								92806"
360425112,HOU,SEA,2016-04-26T02:10Z,2.0,3.0,"Seattle, Washington
							
								98134"
360425119,MIA,LAD,2016-04-26T02:10Z,3.0,2.0,"Los Angeles, California
							
								90090"
360425126,SD,SF,2016-04-26T02:15Z,4.0,5.0,"San Francisco, California
							
								94107"
360426120,PHI,WSH,2016-04-26T23:05Z,4.0,3.0,"Washington, District of Columbia
							
								20003"
360426114,CHW,TOR,2016-04-26T23:07Z,10.0,1.0,"Toronto, Ontario"
360426106,OAK,DET,2016-04-26T23:10Z,5.0,1.0,"Detroit, Michigan
							
								48201"
360426115,BOS,ATL,2016-04-26T23:10Z,11.0,4.0,"Atlanta, Georgia
							
								39901"
360426121,CIN,NYM,2016-04-26T23:10Z,3.0,4.0,"Queens, New York
							
								11368"
360426130,BAL,TB,2016-04-26T23:10Z,1.0,3.0,"St. Petersburg, Florida
							
								33705"
360426113,NYY,TEX,2016-04-27T00:05Z,1.0,10.0,"Arlington, Texas
							
								76096"
360426116,MIL,CHC,2016-04-27T00:05Z,3.0,4.0,"Chicago, Illinois
							
								60613"
360426109,CLE,MIN,2016-04-27T00:10Z,5.0,6.0,"Minneapolis, Minnesota
							
								55403"
360426127,PIT,COL,2016-04-27T00:40Z,9.0,4.0,"Denver, Colorado
							
								80205"
360426129,STL,ARI,2016-04-27T01:40Z,8.0,2.0,"Phoenix, Arizona
							
								85004"
360426103,KC,LAA,2016-04-27T02:05Z,4.0,9.0,"Anaheim, California
							
								92806"
360426112,HOU,SEA,2016-04-27T02:10Z,1.0,11.0,"Seattle, Washington
							
								98134"
360426119,MIA,LAD,2016-04-27T02:10Z,6.0,3.0,"Los Angeles, California
							
								90090"
360426126,SD,SF,2016-04-27T02:15Z,0.0,1.0,"San Francisco, California
							
								94107"
360427126,SD,SF,2016-04-27T19:45Z,9.0,13.0,"San Francisco, California
							
								94107"
360427120,PHI,WSH,2016-04-27T23:05Z,3.0,0.0,"Washington, District of Columbia
							
								20003"
360427114,CHW,TOR,2016-04-27T23:07Z,4.0,0.0,"Toronto, Ontario"
360427102,ATL,BOS,2016-04-27T23:10Z,4.0,9.0,"Boston, Massachusetts
							
								02215"
360427106,OAK,DET,2016-04-27T23:10Z,4.0,9.0,"Detroit, Michigan
							
								48201"
360427121,CIN,NYM,2016-04-27T23:10Z,2.0,5.0,"Queens, New York
							
								11368"
360427130,BAL,TB,2016-04-27T23:10Z,3.0,1.0,"St. Petersburg, Florida
							
								33705"
360427113,NYY,TEX,2016-04-28T00:00Z,2.0,3.0,"Arlington, Texas
							
								76096"
360427109,CLE,MIN,2016-04-28T00:10Z,6.0,5.0,"Minneapolis, Minnesota
							
								55403"
360427127,PIT,COL,2016-04-28T00:40Z,9.0,8.0,"Denver, Colorado
							
								80205"
360427129,STL,ARI,2016-04-28T01:40Z,11.0,4.0,"Phoenix, Arizona
							
								85004"
360427103,KC,LAA,2016-04-28T02:05Z,2.0,4.0,"Anaheim, California
							
								92806"
360427112,HOU,SEA,2016-04-28T02:10Z,7.0,4.0,"Seattle, Washington
							
								98134"
360427119,MIA,LAD,2016-04-28T02:10Z,2.0,0.0,"Los Angeles, California
							
								90090"
360428106,OAK,DET,2016-04-28T17:10Z,3.0,7.0,"Detroit, Michigan
							
								48201"
360428116,MIL,CHC,2016-04-28T18:20Z,2.0,7.0,"Chicago, Illinois
							
								60613"
360428120,PHI,WSH,2016-04-28T20:05Z,3.0,0.0,"Washington, District of Columbia
							
								20003"
360428101,CHW,BAL,2016-04-28T23:05Z,2.0,10.0,"Baltimore, Maryland
							
								21201"
360428102,ATL,BOS,2016-04-28T23:10Z,5.0,3.0,"Boston, Massachusetts
							
								02215"
360428129,STL,ARI,2016-04-29T01:40Z,0.0,3.0,"Phoenix, Arizona
							
								85004"
360428119,MIA,LAD,2016-04-29T02:10Z,5.0,3.0,"Los Angeles, California
							
								90090"
360429116,ATL,CHC,2016-04-29T18:20Z,1.0,6.0,"Chicago, Illinois
							
								60613"
360429101,CHW,BAL,2016-04-29T23:05Z,3.0,6.0,"Baltimore, Maryland
							
								21201"
360429122,CLE,PHI,2016-04-29T23:05Z,3.0,4.0,"Philadelphia, Pennsylvania
							
								19148"
360429123,CIN,PIT,2016-04-29T23:05Z,1.0,4.0,"Pittsburgh, Pennsylvania
							
								15212"
360429102,NYY,BOS,2016-04-29T23:10Z,2.0,4.0,"Boston, Massachusetts
							
								02215"
360429121,SF,NYM,2016-04-29T23:10Z,1.0,13.0,"Queens, New York
							
								11368"
360429130,TOR,TB,2016-04-29T23:10Z,6.0,1.0,"St. Petersburg, Florida
							
								33705"
360429113,LAA,TEX,2016-04-30T00:05Z,2.0,4.0,"Arlington, Texas
							
								76096"
360429108,MIA,MIL,2016-04-30T00:10Z,6.0,3.0,"Milwaukee, Wisconsin
							
								53295"
360429109,DET,MIN,2016-04-30T00:10Z,9.0,2.0,"Minneapolis, Minnesota
							
								55403"
360429124,WSH,STL,2016-04-30T00:15Z,5.0,4.0,"St. Louis, Missouri
							
								63102"
360429129,COL,ARI,2016-04-30T01:40Z,9.0,0.0,"Phoenix, Arizona
							
								85004"
360429111,HOU,OAK,2016-04-30T02:05Z,4.0,7.0,"Oakland, California
							
								94621"
360429112,KC,SEA,2016-04-30T02:10Z,0.0,1.0,"Seattle, Washington
							
								98134"
360429119,SD,LAD,2016-04-30T02:10Z,5.0,1.0,"Los Angeles, California
							
								90090"
360430109,DET,MIN,2016-04-30T18:10Z,4.0,1.0,"Minneapolis, Minnesota
							
								55403"
360430124,WSH,STL,2016-04-30T18:15Z,6.0,1.0,"St. Louis, Missouri
							
								63102"
360430111,HOU,OAK,2016-04-30T20:05Z,0.0,2.0,"Oakland, California
							
								94621"
360430121,SF,NYM,2016-04-30T20:05Z,5.0,6.0,"Queens, New York
							
								11368"
360430130,TOR,TB,2016-04-30T22:10Z,3.0,4.0,"St. Petersburg, Florida
							
								33705"
360430101,CHW,BAL,2016-04-30T23:05Z,8.0,7.0,"Baltimore, Maryland
							
								21201"
360430122,CLE,PHI,2016-04-30T23:05Z,3.0,4.0,"Philadelphia, Pennsylvania
							
								19148"
360430123,CIN,PIT,2016-04-30T23:05Z,1.0,5.0,"Pittsburgh, Pennsylvania
							
								15212"
360430102,NYY,BOS,2016-04-30T23:10Z,0.0,8.0,"Boston, Massachusetts
							
								02215"
360430108,MIA,MIL,2016-04-30T23:10Z,7.0,5.0,"Milwaukee, Wisconsin
							
								53295"
360430113,LAA,TEX,2016-05-01T00:05Z,2.0,7.0,"Arlington, Texas
							
								76096"
360430129,COL,ARI,2016-05-01T00:10Z,5.0,2.0,"Phoenix, Arizona
							
								85004"
360430119,SD,LAD,2016-05-01T01:10Z,5.0,2.0,"Los Angeles, California
							
								90090"
360430112,KC,SEA,2016-05-01T02:10Z,0.0,6.0,"Seattle, Washington
							
								98134"
360501121,SF,NYM,2016-05-01T17:10Z,6.0,1.0,"Queens, New York
							
								11368"
360501130,TOR,TB,2016-05-01T17:10Z,5.0,1.0,"St. Petersburg, Florida
							
								33705"
360501101,CHW,BAL,2016-05-01T17:35Z,7.0,1.0,"Baltimore, Maryland
							
								21201"
360501123,CIN,PIT,2016-05-01T17:35Z,6.0,5.0,"Pittsburgh, Pennsylvania
							
								15212"
360501108,MIA,MIL,2016-05-01T18:10Z,5.0,14.0,"Milwaukee, Wisconsin
							
								53295"
360501109,DET,MIN,2016-05-01T18:10Z,6.0,5.0,"Minneapolis, Minnesota
							
								55403"
360501124,WSH,STL,2016-05-01T18:15Z,6.0,1.0,"St. Louis, Missouri
							
								63102"
360501116,ATL,CHC,2016-05-01T18:20Z,4.0,3.0,"Chicago, Illinois
							
								60613"
360501122,CLE,PHI,2016-05-01T18:35Z,1.0,2.0,"Philadelphia, Pennsylvania
							
								19148"
360501113,LAA,TEX,2016-05-01T19:05Z,9.0,6.0,"Arlington, Texas
							
								76096"
360501111,HOU,OAK,2016-05-01T20:05Z,2.0,1.0,"Oakland, California
							
								94621"
360501112,KC,SEA,2016-05-01T20:10Z,4.0,1.0,"Seattle, Washington
							
								98134"
360501119,SD,LAD,2016-05-01T20:10Z,0.0,1.0,"Los Angeles, California
							
								90090"
360501129,COL,ARI,2016-05-01T20:10Z,6.0,3.0,"Phoenix, Arizona
							
								85004"
360501102,NYY,BOS,2016-05-02T00:00Z,7.0,8.0,"Boston, Massachusetts
							
								02215"
360502123,CHC,PIT,2016-05-02T23:00Z,7.0,2.0,"Pittsburgh, Pennsylvania
							
								15212"
360502114,TEX,TOR,2016-05-02T23:07Z,2.0,1.0,"Toronto, Ontario"
360502117,SF,CIN,2016-05-02T23:10Z,9.0,6.0,"Cincinnati, Ohio
							
								45202"
360502121,ATL,NYM,2016-05-02T23:10Z,1.0,4.0,"Queens, New York
							
								11368"
360502108,LAA,MIL,2016-05-02T23:20Z,5.0,8.0,"Milwaukee, Wisconsin
							
								53295"
360502118,MIN,HOU,2016-05-03T00:10Z,6.0,2.0,"Houston, Texas
							
								77002"
360502107,WSH,KC,2016-05-03T00:15Z,2.0,0.0,"Kansas City, Missouri
							
								64129"
360502124,PHI,STL,2016-05-03T00:15Z,3.0,10.0,"St. Louis, Missouri
							
								63102"
360502111,SEA,OAK,2016-05-03T02:05Z,4.0,3.0,"Oakland, California
							
								94621"
360502125,COL,SD,2016-05-03T02:10Z,1.0,2.0,"San Diego, California
							
								92101"
360503105,DET,CLE,2016-05-03T22:10Z,3.0,7.0,"Cleveland, Ohio
							
								44115"
360503101,NYY,BAL,2016-05-03T23:05Z,1.0,4.0,"Baltimore, Maryland
							
								21201"
360503123,CHC,PIT,2016-05-03T23:05Z,7.0,1.0,"Pittsburgh, Pennsylvania
							
								15212"
360503114,TEX,TOR,2016-05-03T23:07Z,1.0,3.0,"Toronto, Ontario"
360503117,SF,CIN,2016-05-03T23:10Z,3.0,1.0,"Cincinnati, Ohio
							
								45202"
360503121,ATL,NYM,2016-05-03T23:10Z,3.0,0.0,"Queens, New York
							
								11368"
360503128,ARI,MIA,2016-05-03T23:10Z,4.0,7.0,"Miami, Florida
							
								33299"
360503130,LAD,TB,2016-05-03T23:10Z,10.0,5.0,"St. Petersburg, Florida
							
								33705"
360503104,BOS,CHW,2016-05-04T00:10Z,1.0,4.0,"Chicago, Illinois
							
								60616"
360503108,LAA,MIL,2016-05-04T00:10Z,4.0,5.0,"Milwaukee, Wisconsin
							
								53295"
360503118,MIN,HOU,2016-05-04T00:10Z,4.0,6.0,"Houston, Texas
							
								77002"
360503107,WSH,KC,2016-05-04T00:15Z,6.0,7.0,"Kansas City, Missouri
							
								64129"
360503124,PHI,STL,2016-05-04T00:15Z,1.0,0.0,"St. Louis, Missouri
							
								63102"
360503111,SEA,OAK,2016-05-04T02:05Z,8.0,2.0,"Oakland, California
							
								94621"
360503125,COL,SD,2016-05-04T02:10Z,3.0,6.0,"San Diego, California
							
								92101"
360504117,SF,CIN,2016-05-04T16:35Z,4.0,7.0,"Cincinnati, Ohio
							
								45202"
360504123,CHC,PIT,2016-05-04T16:35Z,6.0,2.0,"Pittsburgh, Pennsylvania
							
								15212"
360504121,ATL,NYM,2016-05-04T17:10Z,0.0,8.0,"Queens, New York
							
								11368"
360504108,LAA,MIL,2016-05-04T17:40Z,7.0,3.0,"Milwaukee, Wisconsin
							
								53295"
360504107,WSH,KC,2016-05-04T18:15Z,13.0,2.0,"Kansas City, Missouri
							
								64129"
360504111,SEA,OAK,2016-05-04T19:35Z,9.0,8.0,"Oakland, California
							
								94621"
360504125,COL,SD,2016-05-04T19:40Z,2.0,0.0,"San Diego, California
							
								92101"
360504105,DET,CLE,2016-05-04T22:10Z,0.0,4.0,"Cleveland, Ohio
							
								44115"
360504101,NYY,BAL,2016-05-04T23:05Z,7.0,0.0,"Baltimore, Maryland
							
								21201"
360504114,TEX,TOR,2016-05-04T23:07Z,3.0,4.0,"Toronto, Ontario"
360504128,ARI,MIA,2016-05-04T23:10Z,3.0,4.0,"Miami, Florida
							
								33299"
360504130,LAD,TB,2016-05-04T23:10Z,5.0,8.0,"St. Petersburg, Florida
							
								33705"
360504104,BOS,CHW,2016-05-05T00:00Z,5.0,2.0,"Chicago, Illinois
							
								60616"
360504118,MIN,HOU,2016-05-05T00:10Z,4.0,16.0,"Houston, Texas
							
								77002"
360504124,PHI,STL,2016-05-05T00:15Z,4.0,5.0,"St. Louis, Missouri
							
								63102"
360505124,PHI,STL,2016-05-05T17:45Z,0.0,4.0,"St. Louis, Missouri
							
								63102"
360505105,DET,CLE,2016-05-05T22:10Z,4.0,9.0,"Cleveland, Ohio
							
								44115"
360505101,NYY,BAL,2016-05-05T23:05Z,0.0,1.0,"Baltimore, Maryland
							
								21201"
360505114,TEX,TOR,2016-05-05T23:07Z,2.0,12.0,"Toronto, Ontario"
360505117,MIL,CIN,2016-05-05T23:10Z,5.0,9.0,"Cincinnati, Ohio
							
								45202"
360505128,ARI,MIA,2016-05-05T23:10Z,0.0,4.0,"Miami, Florida
							
								33299"
360505116,WSH,CHC,2016-05-06T00:05Z,2.0,5.0,"Chicago, Illinois
							
								60613"
360505104,BOS,CHW,2016-05-06T00:10Z,7.0,3.0,"Chicago, Illinois
							
								60616"
360505118,SEA,HOU,2016-05-06T00:10Z,6.0,3.0,"Houston, Texas
							
								77002"
360505125,NYM,SD,2016-05-06T02:10Z,3.0,5.0,"San Diego, California
							
								92101"
360505126,COL,SF,2016-05-06T02:15Z,17.0,7.0,"San Francisco, California
							
								94107"
360506116,WSH,CHC,2016-05-06T18:20Z,6.0,8.0,"Chicago, Illinois
							
								60613"
360506110,BOS,NYY,2016-05-06T23:05Z,2.0,3.0,"Bronx, New York
							
								10451"
360506114,LAD,TOR,2016-05-06T23:07Z,2.0,5.0,"Toronto, Ontario"
360506105,KC,CLE,2016-05-06T23:10Z,1.0,7.0,"Cleveland, Ohio
							
								44115"
360506106,TEX,DET,2016-05-06T23:10Z,5.0,1.0,"Detroit, Michigan
							
								48201"
360506117,MIL,CIN,2016-05-06T23:10Z,1.0,5.0,"Cincinnati, Ohio
							
								45202"
360506128,PHI,MIA,2016-05-06T23:10Z,4.0,6.0,"Miami, Florida
							
								33299"
360506115,ARI,ATL,2016-05-06T23:35Z,7.0,2.0,"Atlanta, Georgia
							
								39901"
360506104,MIN,CHW,2016-05-07T00:10Z,4.0,10.0,"Chicago, Illinois
							
								60616"
360506118,SEA,HOU,2016-05-07T00:10Z,3.0,6.0,"Houston, Texas
							
								77002"
360506124,PIT,STL,2016-05-07T00:15Z,4.0,2.0,"St. Louis, Missouri
							
								63102"
360506103,TB,LAA,2016-05-07T02:05Z,5.0,2.0,"Anaheim, California
							
								92806"
360506126,COL,SF,2016-05-07T02:15Z,4.0,6.0,"San Francisco, California
							
								94107"
360506125,NYM,SD,2016-05-07T02:40Z,0.0,2.0,"San Diego, California
							
								92101"
360507110,BOS,NYY,2016-05-07T17:05Z,2.0,8.0,"Bronx, New York
							
								10451"
360507201,OAK,BAL,2016-05-07T17:05Z,8.0,4.0,"Baltimore, Maryland
							
								21201"
360507114,LAD,TOR,2016-05-07T17:07Z,6.0,2.0,"Toronto, Ontario"
360507106,TEX,DET,2016-05-07T17:10Z,10.0,5.0,"Detroit, Michigan
							
								48201"
360507124,PIT,STL,2016-05-07T18:15Z,4.0,6.0,"St. Louis, Missouri
							
								63102"
360507116,WSH,CHC,2016-05-07T20:05Z,5.0,8.0,"Chicago, Illinois
							
								60613"
360507126,COL,SF,2016-05-07T20:05Z,1.0,2.0,"San Francisco, California
							
								94107"
360507105,KC,CLE,2016-05-07T20:10Z,7.0,0.0,"Cleveland, Ohio
							
								44115"
360507301,OAK,BAL,2016-05-07T23:05Z,2.0,5.0,"Baltimore, Maryland
							
								21201"
360507104,MIN,CHW,2016-05-07T23:10Z,2.0,7.0,"Chicago, Illinois
							
								60616"
360507115,ARI,ATL,2016-05-07T23:10Z,4.0,2.0,"Atlanta, Georgia
							
								39901"
360507117,MIL,CIN,2016-05-07T23:10Z,13.0,7.0,"Cincinnati, Ohio
							
								45202"
360507118,SEA,HOU,2016-05-07T23:10Z,3.0,2.0,"Houston, Texas
							
								77002"
360507128,PHI,MIA,2016-05-07T23:10Z,4.0,3.0,"Miami, Florida
							
								33299"
360507125,NYM,SD,2016-05-08T00:40Z,6.0,3.0,"San Diego, California
							
								92101"
360507103,TB,LAA,2016-05-08T01:05Z,4.0,2.0,"Anaheim, California
							
								92806"
360508114,LAD,TOR,2016-05-08T17:07Z,4.0,2.0,"Toronto, Ontario"
360508105,KC,CLE,2016-05-08T17:10Z,4.0,5.0,"Cleveland, Ohio
							
								44115"
360508106,TEX,DET,2016-05-08T17:10Z,8.0,3.0,"Detroit, Michigan
							
								48201"
360508117,MIL,CIN,2016-05-08T17:10Z,5.0,4.0,"Cincinnati, Ohio
							
								45202"
360508128,PHI,MIA,2016-05-08T17:10Z,6.0,5.0,"Miami, Florida
							
								33299"
400836427,TEX,DET,2016-05-08T17:10Z,8.0,3.0,"Detroit, Michigan
							
								48201"
360508101,OAK,BAL,2016-05-08T17:35Z,3.0,11.0,"Baltimore, Maryland
							
								21201"
360508115,ARI,ATL,2016-05-08T17:35Z,5.0,3.0,"Atlanta, Georgia
							
								39901"
360508104,MIN,CHW,2016-05-08T18:10Z,1.0,3.0,"Chicago, Illinois
							
								60616"
360508118,SEA,HOU,2016-05-08T18:10Z,1.0,5.0,"Houston, Texas
							
								77002"
360508124,PIT,STL,2016-05-08T18:15Z,10.0,5.0,"St. Louis, Missouri
							
								63102"
360508116,WSH,CHC,2016-05-08T18:20Z,3.0,4.0,"Chicago, Illinois
							
								60613"
360508103,TB,LAA,2016-05-08T19:35Z,3.0,1.0,"Anaheim, California
							
								92806"
360508126,COL,SF,2016-05-08T20:05Z,2.0,0.0,"San Francisco, California
							
								94107"
360508125,NYM,SD,2016-05-08T20:40Z,4.0,3.0,"San Diego, California
							
								92101"
360508110,BOS,NYY,2016-05-09T00:00Z,5.0,1.0,"Bronx, New York
							
								10451"
360509120,DET,WSH,2016-05-09T23:00Z,4.0,5.0,"Washington, District of Columbia
							
								20003"
360509110,KC,NYY,2016-05-09T23:05Z,3.0,6.0,"Bronx, New York
							
								10451"
360509102,OAK,BOS,2016-05-09T23:10Z,7.0,14.0,"Boston, Massachusetts
							
								02215"
360509117,PIT,CIN,2016-05-09T23:10Z,2.0,3.0,"Cincinnati, Ohio
							
								45202"
360509128,MIL,MIA,2016-05-09T23:10Z,1.0,4.0,"Miami, Florida
							
								33299"
360509113,CHW,TEX,2016-05-10T00:05Z,8.0,4.0,"Arlington, Texas
							
								76096"
360509118,CLE,HOU,2016-05-10T00:10Z,1.0,7.0,"Houston, Texas
							
								77002"
360509127,ARI,COL,2016-05-10T00:40Z,10.0,5.0,"Denver, Colorado
							
								80205"
360509112,TB,SEA,2016-05-10T02:10Z,2.0,5.0,"Seattle, Washington
							
								98134"
360509119,NYM,LAD,2016-05-10T02:10Z,4.0,2.0,"Los Angeles, California
							
								90090"
360509126,TOR,SF,2016-05-10T02:15Z,3.0,1.0,"San Francisco, California
							
								94107"
360510110,KC,NYY,2016-05-10T23:05Z,7.0,10.0,"Bronx, New York
							
								10451"
360510120,DET,WSH,2016-05-10T23:05Z,5.0,4.0,"Washington, District of Columbia
							
								20003"
360510102,OAK,BOS,2016-05-10T23:10Z,5.0,13.0,"Boston, Massachusetts
							
								02215"
360510115,PHI,ATL,2016-05-10T23:10Z,3.0,2.0,"Atlanta, Georgia
							
								39901"
360510128,MIL,MIA,2016-05-10T23:10Z,10.0,2.0,"Miami, Florida
							
								33299"
360510113,CHW,TEX,2016-05-11T00:05Z,11.0,13.0,"Arlington, Texas
							
								76096"
360510116,SD,CHC,2016-05-11T00:05Z,7.0,8.0,"Chicago, Illinois
							
								60613"
360510109,BAL,MIN,2016-05-11T00:10Z,5.0,3.0,"Minneapolis, Minnesota
							
								55403"
360510118,CLE,HOU,2016-05-11T00:10Z,4.0,0.0,"Houston, Texas
							
								77002"
360510127,ARI,COL,2016-05-11T00:40Z,5.0,1.0,"Denver, Colorado
							
								80205"
360510103,STL,LAA,2016-05-11T02:05Z,8.0,1.0,"Anaheim, California
							
								92806"
360510112,TB,SEA,2016-05-11T02:10Z,4.0,6.0,"Seattle, Washington
							
								98134"
360510119,NYM,LAD,2016-05-11T02:10Z,2.0,3.0,"Los Angeles, California
							
								90090"
360510126,TOR,SF,2016-05-11T02:15Z,4.0,0.0,"San Francisco, California
							
								94107"
360511216,SD,CHC,2016-05-11T17:05Z,7.0,4.0,"Chicago, Illinois
							
								60613"
360511109,BAL,MIN,2016-05-11T17:10Z,9.0,2.0,"Minneapolis, Minnesota
							
								55403"
360511113,CHW,TEX,2016-05-11T18:05Z,5.0,6.0,"Arlington, Texas
							
								76096"
360511118,CLE,HOU,2016-05-11T18:10Z,3.0,5.0,"Houston, Texas
							
								77002"
360511127,ARI,COL,2016-05-11T19:10Z,7.0,8.0,"Denver, Colorado
							
								80205"
360511112,TB,SEA,2016-05-11T19:40Z,5.0,6.0,"Seattle, Washington
							
								98134"
360511126,TOR,SF,2016-05-11T19:45Z,4.0,5.0,"San Francisco, California
							
								94107"
360511110,KC,NYY,2016-05-11T23:00Z,7.0,3.0,"Bronx, New York
							
								10451"
360511120,DET,WSH,2016-05-11T23:05Z,2.0,3.0,"Washington, District of Columbia
							
								20003"
360511102,OAK,BOS,2016-05-11T23:10Z,3.0,13.0,"Boston, Massachusetts
							
								02215"
360511115,PHI,ATL,2016-05-11T23:10Z,1.0,5.0,"Atlanta, Georgia
							
								39901"
360511117,PIT,CIN,2016-05-11T23:10Z,5.0,4.0,"Cincinnati, Ohio
							
								45202"
360511128,MIL,MIA,2016-05-11T23:10Z,2.0,3.0,"Miami, Florida
							
								33299"
360511316,SD,CHC,2016-05-12T00:05Z,1.0,0.0,"Chicago, Illinois
							
								60613"
360511103,STL,LAA,2016-05-12T02:05Z,5.0,2.0,"Anaheim, California
							
								92806"
360511119,NYM,LAD,2016-05-12T02:10Z,4.0,3.0,"Los Angeles, California
							
								90090"
360512101,DET,BAL,2016-05-12T23:05Z,5.0,7.0,"Baltimore, Maryland
							
								21201"
360512110,KC,NYY,2016-05-12T23:05Z,3.0,7.0,"Bronx, New York
							
								10451"
360512102,HOU,BOS,2016-05-12T23:10Z,1.0,11.0,"Boston, Massachusetts
							
								02215"
360512115,PHI,ATL,2016-05-12T23:20Z,7.0,4.0,"Atlanta, Georgia
							
								39901"
360512108,SD,MIL,2016-05-13T00:10Z,3.0,0.0,"Milwaukee, Wisconsin
							
								53295"
360512129,SF,ARI,2016-05-13T01:40Z,4.0,2.0,"Phoenix, Arizona
							
								85004"
360512103,STL,LAA,2016-05-13T02:05Z,12.0,10.0,"Anaheim, California
							
								92806"
360512119,NYM,LAD,2016-05-13T02:10Z,0.0,5.0,"Los Angeles, California
							
								90090"
